lng,lat
-122.3865863,47.58030929
-122.2950392,47.6612082
-122.2897009,47.56864152
-122.2826699,47.53703697
-122.2820255,47.45628858
-122.3142213,47.66368532
-122.3170844,47.68155978
-122.2904658,47.68267649
-122.2681507,47.5198553
-122.274531,37.51917071
-122.2951778,37.51191261
-122.3472209,37.57624289
-122.0351457,37.33753868
-122.2744967,37.55632916
-122.4338179,37.46998096
-122.118646,37.378979
-122.177683,37.45065945
-122.3936281,37.60354327
-122.0871043,37.37234573
-122.078139,37.40315843
-122.1130965,37.4019553
-122.4918502,37.64936646
-122.5028698,37.59525238
-122.2311686,37.483391
-122.2245552,37.46537313
-122.4885049,37.75376602
-122.4388105,37.71946487
-122.439219,37.74444
-122.4496588,37.73150894
-122.473585,37.74358033
-122.4649738,37.77478569
-122.509955,37.77212
-121.833677,37.266085
-121.876225,37.25999
-121.803905,37.248426
-122.3371591,37.52032325
-122.314347,37.55250384
-122.333755,37.579696
-121.9361109,37.34574641
-121.9739739,37.3392568
-121.9487467,37.32344162
-122.4535497,37.64562033
-122.4327855,37.65588728
-122.0306952,37.36637574
-122.05681,37.37271961
-122.0182083,37.35631941
-122.228085,37.486236
-122.4659779,37.67257563
-122.4710608,37.6692424
-122.1074928,37.40172307
-122.2187254,37.47561398
-122.460981,37.725601
-122.4452517,37.7813988
-121.8642873,37.30158072
-121.8120157,37.30838263
-121.861216,37.250472
-122.2845974,37.55973928
-121.9595321,37.35039773
-122.4201433,37.63526992
-122.2570522,47.45581505
-122.3209819,47.63046169
-121.8761493,37.25699808
-122.229161,37.487324
-122.1699833,37.432861
-122.1699672,37.43285887
-122.1681983,37.43247723
-122.168212,37.43247545
-122.2602847,37.50731156
-122.3965313,37.7945931
-122.3970645,37.79073532
-122.4368416,37.62713124
-122.1963292,47.6185125
-122.1617609,37.44365031
-73.97882756,40.76589916
-122.4017628,37.79106957
-122.4559508,37.76405648
-122.4032488,37.7918321
-122.399497,37.63609116
-122.3253433,37.56557734
-122.2019121,47.61620507
-122.3442367,47.61161537
-122.3202785,47.60806433
-122.3115427,47.60741904
-122.3806015,47.66769826
-122.3346754,47.60299362
-73.97596568,40.76468798
-73.97836961,40.76393785
-73.97825561,40.76388249
-73.97961281,40.76446046
-73.98127913,40.76516691
-73.98292266,40.76504502
-73.97615679,40.76219122
-73.98035377,40.76232328
-73.9828147,40.76254065
-73.98148432,40.76115968
-73.98521461,40.76191544
-73.98421615,40.76820086
-73.98312047,40.76931304
-73.98834,40.76442
-73.989246,40.763247
-73.98956,40.762818
-73.979369,40.761209
-73.976463,40.765213
-73.977001,40.763409
-73.975538,40.762793
-73.974764,40.762474
-73.976605,40.763987
-73.977702,40.763795
-73.982393,40.766461
-73.979541,40.765218
-73.98763,40.764528
-73.986753,40.764254
-73.982022,40.769724
-73.978441,40.762301
-73.976663,40.761537
-73.984138,40.764834
-73.983105,40.763086
-73.981145,40.764172
-73.983361,40.762647
-73.983076,40.766877
-73.977522,40.763545
-73.975587,40.762728
-73.984783,40.760396
-73.982107,40.76539
-73.982652,40.763901
-73.980816,40.765772
-73.978221,40.76484
-73.981729,40.769609
-73.984147,40.761299
-73.982302,40.770366
-73.982044,40.770551
-73.98793,40.763927
-73.984881,40.764282
-73.986603,40.764987
-73.984236,40.766347
-73.986773,40.761709
-73.98684,40.761134
-73.985256,40.763305
-73.983577,40.765601
-73.983913,40.77032
-73.986605,40.769113
-73.983093,40.766251
-73.981979,40.766172
-73.988101,40.768838
-73.976784,40.764232
-73.985631,40.767028
-73.983898,40.766301
-73.98288,40.76171
-73.978243,40.76663
-73.983147,40.766737
-73.989721,40.762138
-73.988238,40.761512
-73.987616,40.760515
-73.988417,40.760847
-73.984947,40.764215
-73.98449,40.764351
-73.984354,40.765585
-73.990739,40.765996
-73.990898,40.766065
-73.990284,40.766607
-73.990002,40.767295
-73.989843,40.767223
-73.989252,40.768029
-73.989542,40.767928
-73.980191,40.762289
-73.980902,40.762593
-73.979534,40.766073
-73.979109,40.766655
-73.982294,40.764686
-73.976755,40.764802
-73.976502,40.764887
-73.974226,40.763922
-73.982191,40.767352
-73.980744,40.767487
-73.980862,40.767713
-73.979317,40.766671
-73.982739,40.76922
-73.984493,40.769759
-73.984965,40.76
-73.98858,40.7641
-73.974882,40.765215
-73.980253,40.770616
-73.980709,40.770811
-73.983439,40.770257
-73.981812,40.769612
-73.983628,40.770423
-73.98312,40.7702
-73.980354,40.770592
-73.980677,40.76481
-73.988812,40.763396
-73.983164,40.763545
-73.989835,40.76707
-73.988678,40.764237
-73.981985,40.763045
-73.982299,40.763179
-73.981842,40.770413
-73.980748,40.769956
-73.980724,40.770012
-73.981513,40.770339
-73.990661,40.76581
-73.985959,40.76218
-73.984689,40.760912
-73.989678,40.767907
-73.987792,40.765399
-73.989361,40.766059
-73.982368,40.770665
-73.980207,40.770257
-73.980055,40.770466
-73.989717,40.767844
-73.988565,40.768301
-73.987028,40.7619
-73.988265,40.762424
-73.982454,40.76488
-73.98303,40.765121
-73.983068,40.761051
-73.982286,40.76949
-73.990652,40.76589
-73.979695,40.760779
-73.989649,40.762938
-73.98977,40.763067
-73.98031,40.77033
-73.989739,40.767114
-73.988742,40.764174
-73.987754,40.765461
-73.984027,40.765542
-73.98891,40.768321
-73.990649,40.766594
